Rank,Mountain,MountainLink,Height,Drop,lat,lon,rangeac,Range,Region,Country,Firstascent,MountainImgSrc
935,Greifenberg,/wiki/Greifenberg,2618,335,47.28916666666667,13.789722222222222,Niedere Tauern,II/A-18.II-A,Salzburg/Styria,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Rathaus_Greifenberg.jpg/250px-Rathaus_Greifenberg.jpg
936,Monte Stelle delle Sute,noPage,2616,550,46.21083333333333,11.533333333333333,Fiemme Alps,II/C-31.V-B,Trentino,IT,,noImg
937,Grande Balmaz,/wiki/Grande_Balmaz,2616,305,45.89333333333333,6.496666666666667,Aravis Range,I/B-08.IV-A,Savoy/U-Savoy,FR,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Aravis_Nord_3.jpg/280px-Aravis_Nord_3.jpg
938,Piz Cavradi,/wiki/Piz_Cavradi,2614,351,46.6325,8.695555555555556,Ticino Alps,I/B-10.II-A,Graubünden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Rein_da_Tuma.jpg/280px-Rein_da_Tuma.jpg
939,Pizzo dell'Alpe Gelato,/wiki/Pizzo_dell%27Alpe_Gelato,2613,357,46.249722222222225,8.444166666666668,Ticino Alps,I/B-10.II-A,Ticino/V-C-O,CH/IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alps_location_map.png/248px-Alps_location_map.png
940,Le Gros Têt,noPage,2613,342,45.07527777777778,6.239722222222222,Dauphiné Alps,I/A-05.I-A,Savoy,FR,,noImg
941,Cima Bianca,/wiki/Cima_Bianca,2612,309,46.38777777777778,8.8125,Ticino Alps,I/B-10.II-D,Ticino,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Switzerland_relief_location_map.jpg/248px-Switzerland_relief_location_map.jpg
942,Monte le Stelière,noPage,2612,301,44.26583333333333,7.107222222222222,Maritime Alps,I/A-02.I-C,Cuneo,IT,,noImg
943,Foostock / Ruchen,/wiki/Foostock,2611,388,46.95666666666667,9.24472222222222,Glarus Alps,I/B-13.II-B,Glarus/StGallen,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Weisstannental.jpg/280px-Weisstannental.jpg
944,Monte Legnone,/wiki/Monte_Legnone,2609,624,46.094722222222224,9.414722222222222,Bergamo Alps,II/C-29.I-B,Lecco/Sondrio,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/MonteLegnone.JPG/280px-MonteLegnone.JPG
945,Sommet d'Assan,noPage,2609,358,44.68555555555555,6.736111111111112,Southern Cottian Alps,I/A-04.I-A,Hautes-Alpes,FR,,noImg
946,Mittlere Jägerkarspitze (de),noPage,2608,323,47.353611111111114,11.375833333333334,Karwendel,II/B-21.IV-A,North Tyrol,AT,1859,noImg
947,Hochkalter,/wiki/Hochkalter,2607,663,47.56944444444445,12.866666666666667,Berchtesgaden Alps,II/B-24.III-C,Bavaria,DE,1830,Error
948,Cima del Rouss,noPage,2604,381,44.321111111111115,7,Maritime Alps,I/A-02.I-C,Cuneo,IT,,noImg
949,Campanile Ciastelin,noPage,2602,395,46.51083333333333,12.377222222222223,Dolomites - NE,II/C-31.I-E,Belluno,IT,1890,noImg
950,Becco di Mezzodì,/wiki/Becco_di_Mezzod%C3%AC,2602,325,46.46666666666667,12.114444444444445,Dolomites - NE,II/C-31.I-D,Belluno,IT,1872,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Becco_di_Mezzod%C3%AC.JPG/280px-Becco_di_Mezzod%C3%AC.JPG
951,Schafseitenspitze,noPage,2602,305,47.10277777777778,11.554444444444446,Tux Alps,II/B-23.I-A,North Tyrol,AT,,noImg
952,Razor,/wiki/Razor,2601,332,46.411944444444444,13.791944444444445,Julian Alps,II/C-34.I-E,West Slovenia,SI,1842,https:undefined
953,Monte Cabianca,/wiki/Monte_Cabianca,2601,312,46.01,9.866944444444444,Bergamo Alps,II/C-29.I-A,Bergamo,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Cabianca.jpg/280px-Cabianca.jpg
954,Monte Mars,/wiki/Monte_Mars,2600,409,45.63333333333333,7.915277777777778,Biellese Alps,I/B-09.IV-A,Aosta/Biella,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Mars_camino_gran_gabe_dalla_p_gragliasca.jpg/280px-Mars_camino_gran_gabe_dalla_p_gragliasca.jpg
955,Silberpfennig (de),noPage,2600,374,47.08916666666667,13.041666666666666,Goldberg Group,II/A-17.II-E,Salzburg,AT,,noImg
956,Großer Knallstein (de),noPage,2599,548,47.32,13.976944444444445,Niedere Tauern,II/A-18.II-A,Styria,AT,,noImg
957,Vorder Grauspitz,/wiki/Grauspitz,2599,353,47.05277777777778,9.581111111111111,Rätikon,II/A-15.VIII-A,Graub./Liecht,CH/LI,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Grauspitzen.JPG/280px-Grauspitzen.JPG
958,Biberkopf,/wiki/Biberkopf,2599,337,47.27055555555555,10.232777777777779,Allgäu Alps,II/B-22.II-C,N-Tyrol/Bavaria,AT/DE,1853,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Biberkopf1.jpg/280px-Biberkopf1.jpg
959,Le Catogne,/wiki/Le_Catogne,2598,1100,46.05416666666667,7.110833333333333,Mont Blanc massif,I/B-07.V-C,Valais,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Le_Catogne_-_d%C3%A9tail.jpg/280px-Le_Catogne_-_d%C3%A9tail.jpg
960,Zellinkopf,noPage,2597,445,46.89416666666666,12.951388888888888,Goldberg Group,II/A-17.II-E,Carinthia,AT,,noImg
961,Großer Hundstod,/wiki/Gro%C3%9Fer_Hundstod,2594,475,47.5125,12.886666666666667,Berchtesgaden Alps,II/B-24.III-A,Salzburg/Bavaria,AT/DE,1825,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Grosser_Hundstod.jpg/280px-Grosser_Hundstod.jpg
962,Roc du Bécoin,noPage,2594,328,45.49277777777778,6.66388888888889,Vanoise massif,I/B-07.II-B,Savoy,FR,,noImg
963,Gametzalpenkopf,noPage,2594,306,46.689166666666665,12.108888888888888,Dolomites - NE,II/C-31.I-B,South Tyrol,IT,,noImg
964,Pizzo Paglia,/wiki/Pizzo_Paglia,2593,498,46.23166666666667,9.219166666666666,Adula Alps,I/B-10.III-D,Graubünden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Val_Leggia_-_Pizzo_Paglia.jpg/280px-Val_Leggia_-_Pizzo_Paglia.jpg
965,Monte Forno / Monte Gorio,noPage,2593,339,46.29527777777778,8.323611111111111,Leone-Gotthard Alps,I/B-10.I-A,V-C-O,IT,,noImg
966,Hochvogel,/wiki/Hochvogel,2592,572,47.37972222222222,10.436944444444444,Allgäu Alps,II/B-22.II-C,N-Tyrol/Bavaria,AT/DE,1832,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Hochvogel.jpg/280px-Hochvogel.jpg
967,Zwölferspitz,noPage,2592,360,46.66166666666666,12.728333333333333,Carnic Alps,II/C-33.I-A,Carinthia,AT,1896,noImg
968,Eggenkofel (pl),noPage,2591,714,46.73861111111111,12.678055555555554,Gailtal Alps,II/C-33.II-A,East Tyrol,AT,,noImg
969,Rupprechtseck,noPage,2591,417,47.239444444444445,14.001388888888888,Niedere Tauern,II/A-18.II-A,Salzburg/Styria,AT,,noImg
970,Kanin,/wiki/Kanin_(mountain),2587,1397,46.36,13.438333333333334,Julian Alps,II/C-34.I-B,Udine/Slovenia,IT/SI,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Kanin_Rombon.jpg/280px-Kanin_Rombon.jpg
971,Monte Terza Grande,/wiki/Monte_Terza_Grande,2586,1277,46.526944444444446,12.62138888888889,Carnic Alps,II/C-33.I-C,Belluno,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Razzo_piani.JPG/280px-Razzo_piani.JPG
972,Monte Cridola,/wiki/Monte_Cridola,2581,538,46.42638888888889,12.486666666666666,Carnic Prealps,II/C-33.III-A,Belluno,IT,1884,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Lorenzago_Cridola_2.JPG/280px-Lorenzago_Cridola_2.JPG
973,Hochspitz /M. Vancomun,noPage,2581,303,46.657222222222224,12.66861111111111,Carnic Alps,II/C-33.I-A,E-Tyrol/Belluno,AT/IT,,noImg
974,Ruitelspitze,noPage,2580,322,47.25555555555555,10.446111111111112,Lechtal Alps,II/B-21.I-A,North Tyrol,AT,,noImg
975,Mont Triboulet,noPage,2578,336,44.20611111111111,6.865833333333333,Maritime Alps,I/A-02.I-D,Alpes Maritimes,FR,,noImg
976,Türchlwand,noPage,2577,475,47.15083333333333,13.0325,Goldberg Group,II/A-17.II-E,Salzburg,AT,,noImg
977,Plose (Große Gabler),/wiki/Plose,2576,713,46.689722222222215,11.763055555555555,Dolomites - NW,II/C-31.III-A,South Tyrol,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Plose.jpg/280px-Plose.jpg
978,Stätzerhorn,/wiki/St%C3%A4tzerhorn,2575,1028,46.755833333333335,9.512222222222222,Plessur Alps,II/A-15.VII-C,Graubünden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Piz_Danis_und_St%C3%A4tzerhorn.JPG/280px-Piz_Danis_und_St%C3%A4tzerhorn.JPG
979,Cima delle Buse,noPage,2574,318,46.18611111111111,11.498055555555554,Fiemme Alps,II/C-31.V-B,Trentino,IT,,noImg
980,Pfannenstock,/wiki/Pfannenstock,2573,373,46.961666666666666,8.911388888888888,Schwyz Alps,I/B-13.I-B,Schwyz,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Silberen3.jpg/280px-Silberen3.jpg
981,Westlicher Johanneskopf,noPage,2573,328,47.21027777777778,10.0225,Lechquellen Mts,II/B-21.II-A,Vorarlberg,AT,,noImg
982,Torrione dei Longerin,noPage,2571,536,46.62916666666667,12.561388888888889,Carnic Alps,II/C-33.I-A,Belluno,IT,,noImg
983,Setsas,noPage,2571,403,46.519444444444446,11.9575,Dolomites - NE,II/C-31.I-C,Belluno,IT,,noImg
984,Kanjavec,/wiki/Kanjavec,2569,405,46.36027777777778,13.809722222222224,Julian Alps,II/C-34.I-E,West Slovenia,SI,1877,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Kanjavec.jpg/280px-Kanjavec.jpg
985,Tête du Collier,noPage,2567,903,44.717222222222226,5.964166666666667,Dauphiné Prealps,I/A-06.I-A,Hautes-Alpes,FR,,noImg
986,Maurerkopf,noPage,2567,352,46.71277777777778,12.033888888888889,Dolomites - NE,II/C-31.I-B,South Tyrol,IT,,noImg
987,Schiara,/wiki/Schiara,2565,964,46.230000000000004,12.182222222222222,Dolomites - SE,II/C-31.II-B,Belluno,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Schiara_%26_Pelf.JPG/280px-Schiara_%26_Pelf.JPG
988,Hinter Planitzer,noPage,2562,317,47.217777777777776,12.636944444444444,Glockner Group,II/A-17.II-C,Salzburg,AT,,noImg
989,Grand Galbert (fr),noPage,2561,487,45.09055555555556,5.959722222222222,Taillefer Massif,I/A-05.IV-A,Isère,FR,,noImg
990,Grintovec,/wiki/Grintovec,2558,1706,46.356944444444444,14.536111111111111,Kamnik Alps,II/C-35.II-B,East Slovenia,SI,1759,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Grintovec.jpg/280px-Grintovec.jpg
991,Kreuzjoch,/wiki/Kreuzjoch_(Kitzb%C3%BChel_Alps),2558,1051,47.25138888888889,11.982777777777779,Kitzbühel Alps,II/B-23.II-A,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Kreuzjoch_von_Torhelm_gesehen_070426.jpg/280px-Kreuzjoch_von_Torhelm_gesehen_070426.jpg
992,Monte Bo,/wiki/Monte_Bo,2556,616,45.71416666666667,7.998888888888889,Biellese Alps,I/B-09.IV-A,Biella,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Il_Monte_Bo_dalla_Colma_di_Biella.jpg/280px-Il_Monte_Bo_dalla_Colma_di_Biella.jpg
993,Wolayer Seekopf / Monte Capolago,noPage,2554,585,46.60611111111111,12.860833333333334,Carnic Alps,II/C-33.I-A,Carinthia/Udine,AT/IT,,noImg
994,Pizzo Tre Signori,/wiki/Pizzo_Tre_Signori,2554,462,46.011944444444445,9.528333333333334,Bergamo Alps,II/C-29.I-B,Berg/Lecc/Sond,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Pizzo_3_signori_Ornica.jpg/280px-Pizzo_3_signori_Ornica.jpg
995,Modeon del Buinz,noPage,2554,313,46.416666666666664,13.471111111111112,Julian Alps,II/C-34.I-A,Udine,IT,,noImg
996,Namloser Wetterspitze (de),noPage,2553,722,47.323055555555555,10.641666666666666,Lechtal Alps,II/B-21.I-B,North Tyrol,AT,1876,noImg
997,Kirchlispitzen,/wiki/Kirchlispitzen,2552,313,47.038888888888884,9.769444444444446,Rätikon,II/A-15.VIII-A,Vorarlb/Graub.,AT/CH,1891,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Schweizertor_Kirchlispitzen_Panorama2.jpg/280px-Schweizertor_Kirchlispitzen_Panorama2.jpg
998,Tàmer Piccolo,noPage,2550,846,46.31055555555555,12.121944444444445,Dolomites - SE,II/C-31.II-B,Belluno,IT,1892,noImg
999,Concarena (Cima della Bacchetta),/wiki/Concarena,2549,721,46.01083333333333,10.280000000000001,Bergamasque Prealps,II/C-29.II-C,Bergamo,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Monte_Concarena_-_Valle_Camonica_%28Foto_Luca_Giarelli%29.jpg/280px-Monte_Concarena_-_Valle_Camonica_%28Foto_Luca_Giarelli%29.jpg
1000,Monte Brentoni (it),noPage,2548,1017,46.51277777777778,12.565833333333334,Carnic Alps,II/C-33.I-C,Belluno,IT,,noImg
1001,Le Tarent,/wiki/Le_Tarent,2548,1002,46.382222222222225,7.147500000000001,Vaud Alps,I/B-14.I-A,Vaud,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Le_Tarent.jpg/280px-Le_Tarent.jpg
1002,Monfalcon di Montanaia (it),noPage,2548,499,46.404444444444444,12.48611111111111,Carnic Prealps,II/C-33.III-A,Bell./Pordenone,IT,,noImg
1003,Sass de Mura,/wiki/Sass_de_Mura,2547,1178,46.16361111111111,11.925277777777778,Dolomites - S,II/C-31.IV-B,Belluno/Trentino,IT,1881,Error
1004,Rosso di Ribia,/wiki/Rosso_di_Ribia,2547,569,46.26111111111111,8.529722222222222,Ticino Alps,I/B-10.II-A,Ticino,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Switzerland_relief_location_map.jpg/248px-Switzerland_relief_location_map.jpg
1005,Prisojnik,/wiki/Prisojnik,2547,551,46.42527777777777,13.770000000000001,Julian Alps,II/C-34.I-E,West Slovenia,SI,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Prisank.JPG/280px-Prisank.JPG
1006,Hochnissl (de),noPage,2547,360,47.367222222222225,11.618055555555555,Karwendel,II/B-21.IV-A,North Tyrol,AT,,noImg
1007,Les Aiguillettes,noPage,2547,313,45.18388888888889,6.125,Dauphiné Alps,I/A-05.I-B,Isère,FR,,noImg
1008,Monte Cresto,/wiki/Monte_Cresto,2546,327,45.68083333333333,7.91,Biellese Alps,I/B-09.IV-A,Aosta/Biella,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Monte_cresto_%28a_dx_punta_e_colle_vecchia%29.jpg/280px-Monte_cresto_%28a_dx_punta_e_colle_vecchia%29.jpg
1009,L'Aiguille Rouge,noPage,2545,351,45.04611111111111,6.644444444444444,Massif des Cerces,I/A-04.III-A,Hautes-Alpes,FR,,noImg
1010,Predigstuhl,noPage,2543,385,47.261944444444445,13.911388888888888,Niedere Tauern,II/A-18.II-A,Styria,AT,,noImg
1011,Monte Talvena,/wiki/Monte_Talvena,2542,602,46.26611111111111,12.155833333333334,Dolomites - SE,II/C-31.II-B,Belluno,IT,,Error
1012,Giferspitz,/wiki/Giferspitz,2542,556,46.45111111111111,7.353333333333333,Bernese Prealps,I/B-14.II-A,Bern,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Giferspitz_from_Wispile.jpg/280px-Giferspitz_from_Wispile.jpg
1013,Mohnenfluh,/wiki/Mohnenfluh,2542,387,47.23222222222223,10.102222222222222,Lechquellen Mts,II/B-21.II-A,Vorarlberg,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Mohnenfluh1.JPG/282px-Mohnenfluh1.JPG
1014,Pöngertlekopf & Pfaffeneck,noPage,2539,632,47.174166666666665,10.034444444444444,Lechquellen Mts,II/B-21.II-A,Vorarlberg,AT,,noImg
1015,Östliche Karwendelspitze,/wiki/%C3%96stliche_Karwendelspitze,2537,734,47.44499999999999,11.421944444444444,Karwendel,II/B-21.IV-A,N-Tyrol/Bavaria,AT/DE,1870,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Vogelkarspitze_bis_Grabenkarspitze_HQ.jpg/280px-Vogelkarspitze_bis_Grabenkarspitze_HQ.jpg
1016,Pizzo Cavregasco,/wiki/Pizzo_Cavregasco,2535,334,46.239444444444445,9.27638888888889,Adula Alps,I/B-10.III-D,Como/Sondrio,IT,,https:undefined
1017,Glogghüs,/wiki/Gloggh%C3%BCs,2534,554,46.760555555555555,8.2625,Urner Alps,I/B-14.III-B,Bern/Obwalden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Melchsee-Frutt.jpg/280px-Melchsee-Frutt.jpg
1018,Hochwang,/wiki/Hochwang,2534,417,46.87416666666667,9.633055555555556,Plessur Alps,II/A-15.VII-A,Graubünden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Hochwang_%E2%80%93_Ansicht_vom_Valzeinatal.jpg/280px-Hochwang_%E2%80%93_Ansicht_vom_Valzeinatal.jpg
1019,Pointe de Comborsier,noPage,2534,403,45.61027777777778,6.515555555555555,Beaufortain Massif,I/B-07.VI-A,Savoy,FR,,noImg
1020,Großer Widderstein,/wiki/Gro%C3%9Fer_Widderstein,2533,845,47.28472222222222,10.129166666666666,Allgäu Alps,II/B-22.II-C,Vorarlberg,AT,1669,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Gro%C3%9Fer_Widderstein_Nordansicht.JPG/288px-Gro%C3%9Fer_Widderstein_Nordansicht.JPG
1021,Cima Quarazza,noPage,2530,413,46.12972222222222,11.57,Fiemme Alps,II/C-31.V-B,Trentino,IT,,noImg
1022,Cima Coltorondo,noPage,2530,350,46.255833333333335,11.638055555555555,Fiemme Alps,II/C-31.V-B,Trentino,IT,,noImg
1023,Gurpitscheck,noPage,2526,660,47.21083333333333,13.614722222222222,Niedere Tauern,II/A-18.II-A,Salzburg,AT,,noImg
1024,Gamskofel,noPage,2526,467,46.630833333333335,12.900833333333333,Carnic Alps,II/C-33.I-A,Carinthia,AT,,noImg
1025,Mont Joly,/wiki/Mont_Joly,2525,536,45.82611111111112,6.6930555555555555,Beaufortain Massif,I/B-07.VI-B,Upper Savoy,FR,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/MontJoly.jpg/280px-MontJoly.jpg
1026,Magerrain,/wiki/Magerrain,2524,357,47.033055555555556,9.22,Glarus Alps,I/B-13.II-A,Glarus/StGallen,CH,,Error
1027,Hocheisspitze,/wiki/Hocheisspitze,2523,410,47.54694444444444,12.843333333333334,Berchtesgaden Alps,II/B-24.III-C,Salzburg/Bavaria,AT/DE,1868,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Hocheisgruppe.jpg/280px-Hocheisgruppe.jpg
1028,Hoher Göll,/wiki/Hoher_G%C3%B6ll,2522,789,47.594166666666666,13.067777777777778,Berchtesgaden Alps,II/B-24.III-B,Salzburg/Bavaria,AT/DE,1800,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Goell.jpg/280px-Goell.jpg
1029,Presolana,/wiki/Presolana,2521,725,45.95666666666667,10.055277777777778,Bergamasque Prealps,II/C-29.II-C,Bergamo,IT,1870,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Presolana..._Above_all.JPG/280px-Presolana..._Above_all.JPG
1030,Monte delle Scale,noPage,2521,580,46.5025,10.326666666666666,Livigno Alps,II/A-15.IV-A,Sondrio,IT,,noImg
1031,Tschuggen,/wiki/Tschuggen_(Wengen),2521,460,46.60027777777778,7.949722222222222,Bernese Prealps,I/B-14.II-B,Bern,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/5080_-_Grindelwald-Kleine_Scheidegg_-_View_from_Wengernalpbahn.JPG/280px-5080_-_Grindelwald-Kleine_Scheidegg_-_View_from_Wengernalpbahn.JPG
1032,Hochjoch (de),noPage,2520,547,47.066111111111105,9.988055555555555,Verwall,II/A-15.VI-C,Vorarlberg,AT,,noImg
1033,Dreispitz,/wiki/Dreispitz,2520,523,46.59277777777778,7.759722222222222,Bernese Prealps,I/B-14.II-B,Bern,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Dreispitz_2520m.jpeg/280px-Dreispitz_2520m.jpeg
1034,Steinwand / Creta Verde,noPage,2520,509,46.64277777777778,12.792222222222222,Carnic Alps,II/C-33.I-A,Carinthia/Udine,AT/IT,,noImg
1035,Cima di Bri,/wiki/Cima_di_Bri,2520,313,46.305277777777775,8.884166666666665,Ticino Alps,I/B-10.II-D,Ticino,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Switzerland_relief_location_map.jpg/248px-Switzerland_relief_location_map.jpg
1036,Monte Seleron,noPage,2519,458,46.1,9.72888888888889,Bergamo Alps,II/C-29.I-A,Sondrio,IT,,noImg
1037,Großer Priel,/wiki/Gro%C3%9Fer_Priel,2515,1710,47.716944444444444,14.063333333333334,Totes Gebirge,II/B-25.III-A,Upper Austria,AT,1817,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Priel.jpg/280px-Priel.jpg
1038,Chaiserstock,/wiki/Chaiserstock,2515,470,46.92833333333333,8.72861111111111,Schwyz Alps,I/B-14.IV-A,Schwyz/Uri,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Chaiserstock.jpg/280px-Chaiserstock.jpg
1039,Cima Busa Alta,noPage,2513,331,46.249722222222225,11.609444444444444,Fiemme Alps,II/C-31.V-B,Trentino,IT,,noImg
1040,Glanderspitze (de),noPage,2512,971,47.14833333333333,10.661666666666667,Ötztal Alps,II/A-16.I-C,North Tyrol,AT,,noImg
1041,Pizzo Arera,/wiki/Pizzo_Arera,2512,691,45.93472222222222,9.815833333333334,Bergamasque Prealps,II/C-29.II-B,Bergamo,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Pizzo_Arera_dal_Grem.JPG/280px-Pizzo_Arera_dal_Grem.JPG
1042,Pizzo Alto,noPage,2512,320,46.0775,9.456666666666665,Bergamo Alps,II/C-29.I-B,Lecco/Sondrio,IT,,noImg
1043,Großes Ochsenhorn,/wiki/Gro%C3%9Fes_Ochsenhorn,2511,1309,47.538333333333334,12.660833333333334,Loferer Steinberge,II/B-24.I-A,Salzburg,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Gro%C3%9Fes_Ochsenhorn.JPG/280px-Gro%C3%9Fes_Ochsenhorn.JPG
1044,Villanderer Berg,/wiki/Villanderer_Berg,2509,426,46.65861111111111,11.418888888888889,Sarntal Alps,II/A-16.III-A,South Tyrol,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/VillandererbergFromE.jpg/280px-VillandererbergFromE.jpg
1045,Mitterhorn (de),noPage,2506,335,47.54944444444444,12.62861111111111,Loferer Steinberge,II/B-24.I-A,Salzburg,AT,,noImg
1046,Dormillouse,noPage,2505,392,44.40972222222222,6.3869444444444445,Provence Alps,I/A-03.1-A,A-d-H-Provence,FR,,noImg
1047,Breithorn,/wiki/Breithorn_(Steinernes_Meer),2504,327,47.456944444444446,12.902777777777779,Berchtesgaden Alps,II/B-24.III-A,Salzburg,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Breithorn-AT.jpg/280px-Breithorn-AT.jpg
1048,Cima di Pape / Cima di Sanson,noPage,2503,696,46.33444444444444,11.928055555555554,Dolomites - S,II/C-31.IV-A,Belluno,IT,,noImg
1049,Piz Ledu,noPage,2503,375,46.2325,9.321666666666667,Adula Alps,I/B-10.III-D,Como/Sondrio,IT,,noImg
1050,Säntis,/wiki/S%C3%A4ntis,2502,2015,47.24944444444444,9.343333333333334,Appenzell Alps,I/B-14.V-B,App/StG[Note 15],CH,1680,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/S%C3%A4ntis_mountain_by_sunset..JPG/285px-S%C3%A4ntis_mountain_by_sunset..JPG
1051,Großer Pleißlingkeil,noPage,2501,410,47.227222222222224,13.491388888888888,Niedere Tauern,II/A-18.I-A,Salzburg,AT,,noImg
1052,Marchkopf,noPage,2499,372,47.25111111111111,11.806111111111111,Tux Alps,II/B-23.I-B,North Tyrol,AT,,noImg
1053,Castello di Moschesin,noPage,2499,314,46.29722222222222,12.132777777777779,Dolomites - SE,II/C-31.II-B,Belluno,IT,,noImg
1054,Monte Croce (it),noPage,2496,533,46.169444444444444,11.392222222222221,Fiemme Mountains,II/C-31.V-B,Trentino,IT,,noImg
1055,Mittlere Kreuzspitze (de),noPage,2496,456,47.336111111111116,10.592777777777778,Lechtal Alps,II/B-21.I-B,North Tyrol,AT,,noImg
1056,Les Grands Moulins,/wiki/Les_Grands_Moulins,2495,307,45.407222222222224,6.198333333333333,Belledonne,I/A-05.II.B,Savoy,FR,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alps_location_map.png/248px-Alps_location_map.png
1057,Wannig,/wiki/Wannig,2493,704,47.33694444444445,10.862222222222222,Mieminger Chain,II/B-21.III-A,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Wannig_nassereith.jpg/282px-Wannig_nassereith.jpg
1058,Pizzo Camino,/wiki/Pizzo_Camino,2491,525,45.98166666666667,10.1775,Bergamasque Prealps,II/C-29.II-C,Bergamo / Brescia,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/CimoneBagozza_PCamino01.JPG/280px-CimoneBagozza_PCamino01.JPG
1059,Fulen,/wiki/Fulen_(Schwyz_Alps),2491,311,46.91861111111111,8.714722222222221,Schwyz Alps,I/B-14.IV-A,Schwyz / Uri,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Rossstock.jpg/280px-Rossstock.jpg
